Umag,Ts,Ta,alphan,sigmat,theta,phi,panang,Cd
8.377102999999999156e+03,2.764651999999999816e+02,1.862105999999999995e+03,7.311396999999999480e-01,1.974596999999999880e-01,1.015217000000000036e+00,1.524966000000000044e+00,8.000000000000000000e+01,4.864798999999999651e+00
5.585720999999999549e+03,4.698446999999999889e+02,7.037481999999999971e+02,1.270196000000000103e-01,3.669609000000000065e-02,-1.027536999999999923e+00,1.229889999999999928e+00,3.000000000000000000e+01,2.144572000000000145e+00
7.153652000000000044e+03,1.439271999999999991e+02,1.151367999999999938e+03,4.035384999999999667e-02,8.683277999999999830e-01,2.598880999999999997e+00,-1.190739999999999910e+00,7.000000000000000000e+01,3.641077000000000119e+00
6.242604999999999563e+03,3.096207999999999743e+02,1.871150000000000091e+03,1.643879000000000035e-01,4.314625999999999739e-01,7.672470999999999597e-01,-1.218277000000000054e+00,3.000000000000000000e+01,4.459165999999999741e+00
5.788381000000000313e+03,3.610643999999999778e+02,7.507957999999999856e+02,8.584675999999999974e-01,6.086690000000000156e-01,-9.710239000000000509e-01,-2.660911000000000248e-01,5.000000000000000000e+01,3.097100999999999882e+00
9.496914000000000669e+03,4.712028999999999996e+02,1.552638999999999896e+03,6.483020999999999923e-01,8.695251999999999981e-01,1.234275999999999984e-01,2.809404999999999819e-01,2.000000000000000000e+01,3.165779999999999816e+00
7.427631000000000313e+03,2.562594000000000278e+02,5.515875999999999522e+02,6.950868000000000047e-01,5.843869999999999898e-01,-2.033217000000000052e+00,-1.390989000000000031e+00,8.000000000000000000e+01,4.815115999999999730e+00
7.905855999999999767e+03,3.617443999999999846e+02,9.216924999999999955e+02,1.816747999999999974e-01,2.111829000000000137e-02,-2.148997000000000046e+00,2.227000000000000091e-01,3.000000000000000000e+01,3.032544999999999824e+00
8.261111999999999171e+03,4.511102000000000203e+02,1.004441000000000031e+03,5.406674000000000202e-01,8.584057000000000492e-01,-3.119428000000000201e-01,-3.408741000000000132e-01,5.000000000000000000e+01,3.213550999999999824e+00
6.559229999999999563e+03,2.852774999999999750e+02,1.827724999999999909e+03,5.198002000000000455e-01,9.882172999999999652e-02,8.118589999999999973e-01,-7.354458000000000384e-01,7.000000000000000000e+01,3.996785000000000032e+00
8.572188000000000102e+03,4.766460000000000150e+02,3.080086000000000013e+02,3.288170000000000259e-01,4.466751999999999945e-01,1.837345999999999924e+00,2.230582999999999871e-01,2.000000000000000000e+01,2.784651999999999905e+00
7.589634000000000015e+03,1.079094999999999942e+02,1.949435999999999922e+03,1.254842999999999931e-01,6.381240999999999719e-01,-1.620954000000000006e+00,-4.107113000000000014e-01,4.000000000000000000e+01,4.338098999999999705e+00
5.997773000000000138e+03,4.202083999999999833e+02,2.303959999999999866e+02,7.735613000000000072e-01,3.550961999999999730e-01,-2.124667000000000083e+00,-1.417124999999999968e+00,4.000000000000000000e+01,2.611947999999999936e+00
5.967069999999999709e+03,1.106486000000000018e+02,1.553277000000000044e+03,9.777898999999999896e-01,7.627161000000000080e-01,-3.635535999999999768e-01,7.538582999999999812e-01,6.000000000000000000e+01,3.171720999999999790e+00
7.502979999999999563e+03,2.548425000000000011e+02,6.959702999999999520e+02,7.392459999999999587e-01,7.403855999999999771e-01,7.075179999999999803e-01,-1.340109999999999912e+00,0.000000000000000000e+00,2.578844999999999832e+00
9.057643000000000029e+03,3.574363000000000170e+02,8.532903999999999769e+02,2.682024000000000075e-01,1.478657999999999917e-01,5.931475999999999971e-01,6.074612999999999818e-01,6.000000000000000000e+01,2.019425000000000026e+00
7.301265000000000327e+03,2.421639000000000124e+02,1.315252999999999929e+03,3.539566000000000101e-01,1.257831000000000088e-01,-1.268458000000000085e+00,1.421108999999999956e+00,3.000000000000000000e+01,2.774293999999999816e+00
6.228613000000000284e+03,2.901333999999999946e+02,1.367077999999999975e+03,6.990321000000000451e-01,4.310681000000000096e-01,6.525598999999999705e-01,5.060230999999999479e-01,3.000000000000000000e+01,2.594430000000000014e+00
5.970432999999999993e+03,2.766227000000000089e+02,1.018674999999999955e+03,5.375756000000000284e-02,2.417452999999999963e-01,-2.529460000000000042e-01,2.861695000000000211e-01,8.000000000000000000e+01,3.157604000000000077e+00
7.380640999999999622e+03,1.849089999999999918e+02,1.720444999999999936e+03,8.321851000000000109e-01,6.086205000000000087e-01,-1.898968000000000045e-01,6.210050999999999766e-01,8.000000000000000000e+01,2.618390000000000217e+00
7.879385000000000218e+03,4.422821000000000140e+02,1.163790999999999940e+03,5.380698999999999899e-01,2.545942999999999956e-01,-1.366047000000000011e+00,5.769948000000000299e-01,7.000000000000000000e+01,3.036404000000000103e+00
8.368216000000000349e+03,4.631225999999999772e+02,1.560920000000000073e+03,5.076665999999999679e-01,5.437058000000000169e-01,2.862084999999999990e+00,1.401104000000000065e-02,7.000000000000000000e+01,3.108296999999999866e+00
6.972269000000000233e+03,1.611459000000000117e+02,1.234086999999999989e+03,5.579792000000000085e-01,6.432320999999999733e-01,-1.234358000000000066e+00,1.363572000000000006e+00,1.000000000000000000e+01,2.893780000000000019e+00
7.572162000000000262e+03,2.326808000000000050e+02,8.681398000000000366e+02,8.550164999999999571e-01,6.349253999999999731e-01,-8.189045000000000352e-01,-1.380297000000000107e+00,7.000000000000000000e+01,4.191189999999999749e+00
6.652077000000000226e+03,3.577293999999999983e+02,4.370427000000000248e+02,4.080385000000000262e-01,3.326599000000000084e-01,2.578418999999999850e-02,-1.149308999999999914e+00,3.000000000000000000e+01,2.682021000000000210e+00
6.267275999999999840e+03,1.596650999999999954e+02,1.398539999999999964e+03,5.512648999999999466e-01,9.644007999999999470e-01,2.376578999999999997e+00,1.294205999999999968e+00,4.000000000000000000e+01,6.125638000000000361e+00
8.905309999999999491e+03,3.665697999999999865e+02,3.677200000000000273e+02,5.847906000000000493e-01,4.375475999999999810e-01,-1.179580999999999991e+00,-3.689722999999999753e-01,1.000000000000000000e+01,2.522937999999999903e+00
7.763443000000000211e+03,1.046303000000000054e+02,7.051574000000000524e+02,6.946284999999999821e-01,4.042797000000000196e-01,3.879582999999999782e-01,8.630214000000000496e-01,5.000000000000000000e+01,1.968061999999999978e+00
6.479096999999999753e+03,1.497213000000000136e+02,1.919905999999999949e+03,3.389645000000000158e-02,2.585806999999999967e-01,3.023692000000000046e+00,9.975465000000000027e-01,4.000000000000000000e+01,9.175143000000000271e+00
8.809792999999999665e+03,2.546406000000000063e+02,1.736250000000000000e+03,1.900135000000000018e-01,1.304320999999999953e-01,2.406903999999999932e+00,-7.938536999999999955e-01,5.000000000000000000e+01,1.179812000000000083e+00
7.301130000000000109e+03,4.595790999999999826e+02,1.883381000000000085e+03,9.608898000000000439e-02,8.680710999999999844e-01,9.168336999999999737e-01,8.497995000000000410e-01,8.000000000000000000e+01,4.936569999999999681e+00
9.204217000000000553e+03,1.515694000000000017e+02,1.471842000000000098e+03,4.867253999999999747e-01,9.410366000000000009e-01,2.559091000000000005e+00,-2.918788999999999967e-01,3.000000000000000000e+01,2.654304000000000219e+00
6.815368000000000393e+03,4.552989999999999782e+02,1.388468000000000075e+03,4.162321999999999966e-01,6.883015999999999579e-01,1.073598999999999942e-01,2.766086999999999851e-01,7.000000000000000000e+01,3.972720999999999947e+00
9.188360000000000582e+03,2.301896999999999878e+02,9.734905999999999722e+02,6.277791000000000621e-02,3.419644000000000017e-01,1.420571999999999946e+00,-5.445138999999999951e-01,2.000000000000000000e+01,2.821598999999999968e+00
8.369086999999999534e+03,2.399686000000000092e+02,2.043689999999999998e+02,4.092528999999999750e-01,5.131670999999999871e-01,-1.582689999999999930e+00,-7.285173999999999817e-01,5.000000000000000000e+01,2.614482000000000195e+00
8.762289000000000669e+03,4.463048999999999751e+02,8.708368000000000393e+02,6.500418999999999503e-01,1.712154999999999927e-01,-1.472094000000000014e+00,-3.239420000000000077e-01,7.000000000000000000e+01,2.607172999999999963e+00
7.600801999999999680e+03,4.457859000000000265e+02,1.598616999999999962e+03,8.813119999999999843e-01,2.192591000000000123e-01,-1.031034999999999924e+00,-2.772979999999999889e-01,3.000000000000000000e+01,2.813203000000000120e+00
5.920327000000000226e+03,4.157633000000000152e+02,1.566566000000000031e+03,2.936754000000000100e-02,7.323338000000000347e-01,-4.455760000000000276e-01,-1.780461999999999878e-01,4.000000000000000000e+01,4.503962999999999717e+00
5.841909999999999854e+03,2.587771000000000186e+02,7.321953999999999496e+02,3.940198999999999785e-01,5.040065999999999713e-01,-1.872851000000000043e+00,5.131088999999999789e-01,2.000000000000000000e+01,3.597427000000000152e+00
9.212200000000000728e+03,4.597826999999999771e+02,1.982571999999999889e+03,8.266044999999999643e-02,7.679753999999999747e-01,3.193537000000000181e-01,7.403720999999999774e-01,9.000000000000000000e+01,3.375608000000000164e+00
9.140005999999999403e+03,2.773412999999999897e+02,1.644250000000000000e+03,2.041196000000000121e-01,9.577177999999999525e-01,7.604773999999999701e-01,-3.368711999999999818e-01,8.000000000000000000e+01,3.682291000000000203e+00
7.225436999999999898e+03,3.512801000000000045e+02,6.955768000000000484e+02,1.734072999999999865e-01,8.702063000000000159e-02,-4.467806000000000277e-01,1.219602000000000075e+00,8.000000000000000000e+01,3.371199999999999974e+00
8.485199000000000524e+03,3.631109999999999900e+02,7.562621000000000322e+02,6.908530999999999977e-01,3.379593000000000180e-02,5.274320999999999593e-01,6.530740000000000434e-01,9.000000000000000000e+01,1.808739000000000097e+00
6.975721999999999753e+03,3.369392000000000280e+02,9.881299999999999955e+02,9.019732000000000305e-01,4.999336999999999809e-01,-2.668981000000000048e+00,-1.010030999999999901e+00,8.000000000000000000e+01,2.319317999999999991e+00
7.347890999999999622e+03,1.682528000000000077e+02,1.983122000000000071e+03,2.425085999999999908e-01,7.214323999999999737e-01,1.983595999999999915e+00,-7.747543000000000069e-01,8.000000000000000000e+01,4.432316000000000145e+00
8.325931000000000495e+03,1.390937000000000126e+02,3.321730999999999767e+02,1.074279999999999957e-01,4.657079000000000080e-01,8.252795000000000547e-01,1.495507000000000086e-01,4.000000000000000000e+01,2.544592000000000187e+00
8.127189999999999600e+03,4.400262000000000171e+02,1.852092000000000098e+03,5.854749000000000203e-01,1.939410000000000023e-01,2.409234999999999793e+00,-7.154359999999999609e-01,4.000000000000000000e+01,1.357029000000000041e+00
5.566203000000000429e+03,1.614117999999999995e+02,1.474828999999999951e+03,4.842359999999999998e-01,4.211765000000000092e-01,2.433978999999999893e+00,-1.329083999999999932e+00,7.000000000000000000e+01,4.572244000000000419e+00
8.818532999999999447e+03,2.646666999999999916e+02,2.817149000000000001e+02,3.754021000000000163e-01,1.638679000000000108e-01,-2.556353999999999793e+00,-7.735077999999999676e-01,7.000000000000000000e+01,1.275109999999999966e+00
7.234229000000000269e+03,3.359968999999999824e+02,6.954615999999999758e+02,8.711738999999999455e-01,5.227247000000000421e-01,2.107521999999999895e+00,-9.932630999999999544e-01,5.000000000000000000e+01,2.078244999999999898e+00
8.549977999999999156e+03,3.316888999999999896e+02,1.692362000000000080e+03,5.055583999999999634e-01,3.149533999999999945e-01,8.653513000000000455e-01,-6.967768000000000572e-02,3.000000000000000000e+01,2.992323999999999984e+00
9.166893000000000029e+03,3.201711999999999989e+02,7.789927000000000135e+02,8.106134999999999868e-01,4.136523999999999757e-01,-2.038267999999999969e+00,-5.107842999999999689e-01,3.000000000000000000e+01,1.814634000000000080e+00
5.857515000000000327e+03,2.398940000000000055e+02,1.434425999999999931e+03,4.203075000000000006e-01,6.280179999999999652e-01,1.427256999999999998e+00,1.631971000000000116e-01,6.000000000000000000e+01,4.363290000000000113e+00
9.291873999999999796e+03,4.498740000000000236e+02,5.274582000000000335e+02,2.530191000000000037e-02,5.022526000000000490e-01,3.070164999999999811e+00,1.280615000000000059e+00,1.000000000000000000e+01,3.701976000000000155e+00
6.866386000000000422e+03,1.665930999999999926e+02,1.742886999999999944e+03,8.473091000000000372e-01,8.926068000000000335e-01,-1.400640999999999969e-01,2.107552999999999857e-02,2.000000000000000000e+01,3.614828999999999848e+00
8.393384000000000015e+03,3.132361999999999966e+02,1.683105000000000018e+03,9.040827000000000169e-01,3.270577000000000067e-01,-5.844932999999999934e-01,-1.207484999999999919e+00,4.000000000000000000e+01,2.770664000000000016e+00
5.979177999999999884e+03,4.549259999999999877e+02,1.814342000000000098e+03,2.761322000000000082e-02,9.288633000000000306e-02,-1.982572999999999919e+00,-2.705653000000000086e-01,3.000000000000000000e+01,3.446248999999999896e+00
7.928309000000000196e+03,4.060760999999999967e+02,1.198433999999999969e+03,7.142007000000000216e-01,8.748757000000000339e-01,-2.250897000000000148e+00,-1.165742999999999974e+00,4.000000000000000000e+01,2.782194000000000056e+00
5.778259000000000015e+03,1.974921999999999969e+02,1.396666999999999916e+03,2.360202000000000133e-01,2.420655999999999919e-01,-9.664063999999999988e-01,-4.815268999999999799e-01,5.000000000000000000e+01,4.121874000000000038e+00
5.691170000000000073e+03,3.661283000000000243e+02,5.229483000000000175e+02,1.829736999999999891e-01,3.799756000000000244e-01,6.775132000000000376e-01,1.223435000000000050e+00,1.000000000000000000e+01,2.354896999999999796e+00
8.892720999999999549e+03,2.092709000000000117e+02,9.189778999999999769e+02,5.501146000000000091e-01,8.462237999999999705e-01,-2.490855999999999959e+00,-9.383696000000000259e-01,7.000000000000000000e+01,2.500484999999999847e+00
8.803941999999999098e+03,3.240930000000000177e+02,6.027449000000000296e+02,9.549227000000000132e-01,2.935450000000000004e-01,1.488221999999999934e+00,2.627990000000000048e-01,3.000000000000000000e+01,2.108312999999999882e+00
8.856099000000000160e+03,1.754137000000000057e+02,1.959499000000000024e+03,2.070960000000000023e-01,6.492238000000000175e-01,1.315298999999999996e+00,1.127461999999999964e+00,3.000000000000000000e+01,3.623457999999999846e+00
6.996323999999999614e+03,2.790896999999999935e+02,3.275002000000000066e+02,4.401216000000000017e-01,8.709519999999999484e-01,-2.123316000000000092e-01,2.180871000000000060e-01,4.000000000000000000e+01,2.809839999999999893e+00
7.499957000000000335e+03,3.839791999999999916e+02,1.780979000000000042e+03,7.119284000000000168e-01,5.877630999999999828e-01,-7.613003999999999882e-01,-5.200698999999999739e-01,4.000000000000000000e+01,3.489489999999999981e+00
5.819403000000000247e+03,1.682834000000000003e+02,5.775126000000000204e+02,8.415382000000000140e-01,2.836396999999999946e-01,1.543258000000000019e+00,9.805876999999999510e-01,0.000000000000000000e+00,1.946131999999999973e+00
8.668735000000000582e+03,3.494218999999999937e+02,6.565617999999999483e+02,6.393294000000000477e-01,5.955448000000000339e-03,1.322348999999999886e-01,1.166447000000000012e+00,1.000000000000000000e+01,1.294621999999999939e+00
7.793451000000000022e+03,1.767982000000000085e+02,3.025810999999999922e+02,4.332399000000000111e-01,5.112982000000000360e-01,2.892796999999999841e+00,-1.292694999999999927e+00,3.000000000000000000e+01,1.335674000000000028e+00
6.744643000000000029e+03,1.151923000000000030e+02,3.045389000000000124e+02,5.750777000000000250e-01,3.210999999999999965e-01,1.886093999999999937e+00,1.933803000000000050e-01,6.000000000000000000e+01,2.665207999999999799e+00
6.785891999999999825e+03,3.830104000000000042e+02,1.449044000000000096e+03,9.793874000000000191e-01,2.699827000000000199e-01,1.057844999999999924e+00,6.240647000000000277e-01,1.000000000000000000e+01,2.287414000000000058e+00
7.158253999999999905e+03,3.452037000000000262e+02,2.910688999999999851e+02,1.892771000000000037e-01,5.890835999999999989e-02,5.197813999999999490e-01,-1.193845000000000045e+00,7.000000000000000000e+01,3.763529000000000124e+00
8.484448000000000320e+03,2.345739000000000090e+02,3.417688999999999737e+02,5.912011999999999823e-01,6.761596999999999746e-02,-1.661005999999999982e+00,-4.339842999999999895e-01,5.000000000000000000e+01,1.818243000000000054e+00
